Sifi GA-A D18,Commander Grebenkov invites you to admire this watery moon against a background of fabulous nebulae.,-2079.25,25.88,223.78
Pleiades Sector JC-U B3-2,This barnacle site is believed to be one of the abundant locations of the strange organic structures. The site was suggested by Commander Arcanonn.,-73.63,-135.75,-359.72
Prooe Drye PU-B c2-5,"This site was provided by Commander Martind Forlon. This high metal world was found on November 14 3302, during an expedition to the Wolf-Rayet C star in Csi+47-21046 system. Deep scanning has revealed extremely rich underground deposits of Germanium, Niobium and Tungsten but, due to enormous volcanic activity and high surface temperature, conventional mining methods are impossible.",-2152.09,-168.66,314.84
Pyraleau AA-A H39,"This location was recommended by Commander Henry Passionfruit. / I've heard people talk about the Space Cat. Space Cat this, Space Cat that - yeah, yeah. But have they seen it? Have they been caught in its gaze; that colossal Eye staring at you; judging you. I've seen it; and it has seen me. / I was way out; heading for Sagittarius A*, but far off track. I saw a system from afar, blazing in the ultra-violet bands. I locked on and jumped. I came out of the jump, the radiation alarm went nuts! A lethal wash of xrays and gammas was pounding on the shields; but my old Cobra MkIII ?Syntax Error? held together. The scanner sent out its pulse - triple black holes! Three of hte monsters... I could see one straight ahead, bending gravity; but where were the other two? I rolled the Cobra around and there it was! THE EYE OF THE SPACE CAT! I said a prayer to any gods I knew - Buddha, Hendrix, Bastet - I even vowed to serve the Simguru Pranav Antal all my days if I could just get away from that giant alien feline Eye... I must have, because I'm here now. And I know - I KNOW that it's still out there... watching...",-3440.28,-1177.59,5849.44
Leesti,"Commander Schlack reports that on 6th September 3302, AEDC returned this system to the control of Independent Leesti for Equality from a year long domination of the system by the ruthless Justice Party dictatorship. Their nefarious acts funded by the sales of Leestian Evil Juice were put to an end.",72.75,48.75,68.25
Throets DA-Y d1-20,,-8081.06,1965.91,19578.31
Eoch Pruae JS-R d5-2055,,-8249.63,-322.16,19965.94
Mylaifoi CB-M c24-373,,-12353.31,-32.22,19198.44
Kyloarph RT-R d4-3469,,-7449.22,-998.69,21142.97
Kyloarph HW-D d12-4809,,-6470.81,-908.41,21777.56
Spoihaae II-Z d1-263,,-9912.09,-1322.06,19652.47
Athairk JY-F d12-2006,,3551.66,-51.31,23031.63
Zunuae XZ-O d6-1183,,-624.66,547.22,23880.75
Wepae AA-A h22,,-6175.28,-960.25,23698.31
Theemua TO-G d11-214,,-5255.34,2015.59,24226.63
Drumboa AA-A h73,,-9325.47,1697.56,22588.09
Pha Aob BP-Q d5-3257,,-9058.06,463.06,23756.25
137 G. Carinae,,217.72,-40.50,52.56
Eok Blou QI-T e3-48,,-1970.84,-826.53,27894.31
Dryao Phylio AA-A h410,,-3563.50,2404.16,29341.28
Pleiades Sector HC-U b3-0,"The life cycle for Bark Mounds has yet to be fully witnessed. As such, no one is quite sure how it spreads between planets, and even star systems.",-107.47,-140.53,-362.38
LP 339-7,"In December 3302 media outlets in the LP 339-7 system have reported that the Starship Enterprises Corporation wildlife reserve campaign has reached a successful conclusion. / Dr. Lewis Chapman, CEO of Starship Enterprises, released the following statement: / ""We are delighted with the response to this campaign. As we speak, hundreds of animals are being grown in special in-vitro chambers. Soon they will be transported to the reserve.""",-70.06,-8.28,27.91
Colonia,"Ever since Jaques Station arrived in Eol Prou RS-T d3-94 in June 3302, thousands of galactic citizens have migrated to the system in search of a new way of life. The migration movement has resulted in a number of new outposts in the region, as well as a chain of stations connecting the burgeoning community with the core systems. / With the colony now firmly established in Eol Prou RS-T d3-94 - recently renamed Colonia - the system's governing body, the Colonia Council, has announced plans to colonize the surrounding systems.",-9530.50,-910.28,19808.13
Daibo,"On November 25th 3302 a prisoner convoy has been interdicted and destroyed in the Daibo system while en route to Koontz Asylum. Wreckage found in Daibo has been positively identified as belonging to the Imperial Cutter 'Diadem' and the Imperial Clippers 'Cypripedium', 'Velum', 'Monile' and 'Vestimenta'. / It has been confirmed that the convoy was carrying various political dissidents, convicted murderers and terrorists. Among them was the infamous Kahina Loren, recently found guilty of the attempted assassination of Admiral Denton Patreus.",165.97,-169.28,101.31
Zearla,On 18th November 3302 a large convoy of heavy construction ships and associated support vessels was assembled by Wreaken Construction in the Zearla system. / Some commentators believed this was directly linked to Admiral Denton Patreus's recent comments concerning the London Treaty.,26.16,-52.94,31.63
Elli,"On November 10th 3302 Wright City in the Elli system fell prey to a chemical-weapon attack. / The attack was believed to have been executed by the anarchist organisation Revolution Incorporated, which recently placed orders for a quantity of Toxandji Virocide, a rare pesticide. It was understood the group used the pesticide as the basis for a potent chemical weapon. / The impact on the starport has been catastrophic. Over a dozen individuals have lost their lives, and hundreds more are in critical condition. As a result, the starport was closed until further notice.",60.19,-1.03,-6.03
Eotienses,"On November 4th 3302 eyewitness reports from the Eotienses system indicate that an attack has taken place on Admiral Denton Patreus' flaship, the INV Imperial Freedom. The Majestic-class Interdictor was heavily damaged in the altercation and was ignominiously forced to withdraw from the field of combat. / an organisation known as the Children of Raxxla claimed responsibility for the attack. In a statement, the organisation said it had been ""backed into a corner"" after diplomatic entreaties regarding Kahina Loren - whom it referred to as Salomé - had gone unanswered.",49.50,-104.03,6.31
Maia,"On November 1st 3302 reports from Maia indicated that the Pleiades Resource Enterprise successfully overcame resistance from the Ant Hill Mob to gain a foothold in the system. / A spokesperson for the Pleiades Resource Enterprise released a brief statement: / ""The Ant Hill Mob believes our expansion into Maia was orchestrated by Federal officials, but I think they're just looking for a way of explaining their defeat. In war, it's the stronger side that wins. Simple as that. We may be aligned with the Federation, but we were acting on our own behalf.""",-81.78,-149.44,-343.38
Prism,"On November 28th 3302 an announcement was made outside the Prism Hall of Justice confirming that Kahina Tijani Loren had been found guilty of the attempted assassination of Admiral Denton Patreus. The announcement was met with cries of dismay from a crowd of Loren's supporters, who had turned out to hear the verdict.",-24.53,-104.00,52.00
Achenar,"On October 21st 3303 Admiral Denton Patreus spoke in strident tones about the London Treaty. The treaty, established in 3278, imposes limits on capital-ship construction in order to prevent possible arms races. / ""This treaty was foisted on us by overzealous Federal lawyers,"" said Patreus. ""Now it is used to limit our ability to defend ourselves. This I cannot accept."" / ""I am proud to announce that henceforth the Empire will build as many ships as it needs, treaty restrictions be damned!""",67.50,-119.47,24.84
Prism,"On October 14th 3302 Kahina Tijani Loren was stripped of the rank of senator for delegating her responsibilities in respect of the Prism system to Ambassador Cuthrick Delaney in 3301. / An aide for Admiral Denton Patreus said: ""Loren gave up her senatorial responsibilities, so it's unreasonable that she continue to be protected by the title. Frankly, she shouldn't be described as a 'lady', either, but we will let the cours make that determination.""",-24.53,-104.00,52.00
California Sector BA-A e6,"On October 13th 3302 the Alliance announced plans to construct a new outpost on California Sector BA-A E6 4. / According to an Alliance spokesperson, the station will serve as ""a centre for scientific study, supporting our ongoing research into the organic structures and meta-alloys.""",-319.81,-216.75,-913.47
Tionisla,"In early August 3302, an antique Cobra Mk III was interred at the Tionisla Orbital Graveyard. Shortly before the ship was laid to rest, a beacon abord the vessel transmitted a repeating sequence of curious characters. / The sequence was picked up by several relay posts in the Tionisla system, and it has now been determined that it contains content obscured with an unknown encryption. The encrypted data is followed by an apparently meaningless clear-text phrase: 'The vain queen rides a giraffe that remembers her daughter's hero.'",82.25,48.75,68.16
Pleiades Sector AB-W B2-4,"On September 29th 3302 a spokesperson for the Merope Expeditionary Fleet announced that its appeal for construction materials was enthusiastically received by the galactic community. Scores of independent pilots responded to the organisation's request, resulting in a massive influx of deliveries to Obsidian Orbital, the organisation's base of operations. The materials will be used to construct a new Imperial operating base in the Pleiades Sector AB-W B2-4 system. / The spokesperson released a statement: / ""I know there are some who decry the Empire for its part in this conflict. They believe that if we simply walked away, the conflict would end. But sometimes the only way to achieve peace is by opposing the tyrannical.""",-137.56,-118.25,-380.44
Chi Orionis,"Sad News from the Chi Orionis System on September 23rd 3302 as reports that Femi Dakarai, chairman of the hyperdrive-research company MetaDrive Inc., passed away following a short illness. / Dakarai was taken ill the previous week after working tirelessly to secure financial backing for the company. Board members reported that he was working long hours and had been showing signs of stress for several months. An assessment of metaDrive Inc. by an independent auditing firm appears to have been the final straw.",4.31,-1.06,-27.91
Sol,"On September 20th 3302 former Federal president Jasmina Halsey broke her silence to share news of “a compelling vision” with the galactic community. / In a public address at the Gotham Park in the Alioth system, Halsey described the nature of her vision: / “I saw a place of extraordinary beauty. A paradise. It was truly wonderful.” / “This was no dream - it was a glimpse of something very real.” / “We must find this place. It could be our future.”",0.00,0.00,0.00
Mu Koji,"On September 15th 3302 the Xuangu Crimson Major Network announced that the imperial Operation to recover valuable intelligence from Federal convoys in the Mu Koji system was a success. / But although the Empire achieved its primary goal, victory came at a cost. Independent correspondents, reporting from Mu Koji, confirmed that the Empire lost considerably more ships than the Federation.",124.66,-24.72,62.47
Latugara,"On September 15th 3302 Latugara PLC. an independent organization based in the Latugara system, announced plans to construct a series of outposts between the core of human-inhabited space and the rapidly expanding Colonia Nebula Community. / In a statement, the organization’s spokesperson said: / “Given the relatively remote nature of the Colonia community, there’s a clear need for a series of resupply outposts to support ships travelling to and from the Colony. These new bases will bridge the gap between the burgeoning Colonia community and the core systems.”",-110.53,-18.81,104.63
Merope,"On September 2nd 3302 the Canonn Interstellar Research Group released further information about the Unknown Probe. / Shortly after planetary data was found in the probe’s tight-beam transmission, a message was sent to the Canonn from a pilot by the name of Commander Wace. It read: “The headerless octal number - it is distance compared to Merope!” / In an impressive display of field mathematics, Commander Wace pin-pointed the COL 70 Sector FY-N C21-3 system as the Probe’s zero point. Unfortunately, the Canonn is prevented from further investigation of the system by the permit lock of the COL 70 Sector.",-78.59,-149.63,-340.53
Cemiess,"On August 23rd 3302 articles published by the Imperial Citizen may have inspired an act of violence in the Cemiess system over the weekend. Commander Nodus Curious of the Chapterhouse of Inquisition reported a transmission from Commander Salome’ of the Children of Raxxla, indicating that her ship had been attacked by unknown forces. / The Imperial Citizen had suggested that Commander Salome’ is in fact Senator Kahina Tijani Loren of the Prism system. The publication also implied that she had engineered the events that led to her family’s death in order to position herself as heiress of the Loren family dynasty.",66.06,-105.34,27.09
Merope,"On August 20th 3302 The Canonn Interstellar Research group discovered, recorded and translated a tight-beam transmission from an Unknown Probe directed at Merope 5c. / Research into the Probes has so far been hindered by their scarcity, but with the number of Probes found increasing, transmission analysis efforts ramped up, leading to successful decryption. The transmission was found to contain blocks of octal numbers describing planetary data such as radius, surface temperature, gravity and atmospheric composition.",-78.59,-149.63,-340.53
Pleiades Sector IH-V C2-16,"On August 18th 3302 the Pleiades Resource Enterprise confirmed that the Federation took control of the Pleiades Sector IH-V C2-16 system, having ousted the incumbent Imperial Inquisition. In a statement, a spokesperson for the organization thanked the many Federal pilots who took part in the operation. / ""This victory brings with it the promise of a brighter tomorrow - a brighter tomorrow for the people of IH-V C2-16, who are now free from the dehumanising influence of the Empire, and a brighter tomorrow for the Federation, which has gained a valuable strategic asset.""",-92.00,-143.50,-341.31
Colonia,"On August 10th 3302 personnel at Jaques Station announced that their appeal for repair materials reached a successful conclusion more than a week before the campaign was scheduled to end, thanks to the enthusiastic support of the galactic community.",-9530.50,-910.28,19808.13
Gooheimar,"On August 4th 3302 the Federation announced plans to expand its Navy with three new Farragut-class Battlecruisers. The development follows a recent initiative to add three new capital ships to the Imperial fleet. / In a statement, Federal President Zachary Hudson spoke candidly about the motivation behind the campaign. / ""We live in uncertain times, and we are on the brink of an uncertain future. When I speak to the people of the Federation, I want to be able to promise them that their homes and families are safe. By contributing to this campaign, you can help me keep that promise.""",-16.22,-36.31,-17.09
HIP 17225,"On July 28th 3302 the Federation ignited controversy with its decision to establish a series of outposts in the Pleiades sector. The development triggered a decisive response from Empire-aligned pilots, who made repeated attempts to destabilise the campaign. Ultimately, the Federation was able to complete the operation, but the Federation’s opponents had made their feelings clear - the superpower’s military expansion would not proceed unopposed.",-86.16,-165.59,-356.81
Carthage,"On July 21st 3302 Lavigny's Legion, an Imperial organization based in the Carthage system, launched a campaign to add three new Majestic-class interdictors to the Imperial fleet. / At a press conference, Lucius Lavigny confirmed that the Emperor had personally authorized the campaign. According to Lavigny, the initiative is a direct response to the Federation's ""ongoing military build-up"". The admiral closed the conference with the words: ""We must continue to strengthen our fleet and reinforce our garrisons.""",100.34,-102.13,7.34
Facece,"On July 2nd 3302, and after months of vicious fighting, the Imperial Naval Auxiliary reinstated the Facece Empire Party as the controlling power of the Facece system. / Marquis Endincite, who coordinated the effort to reclaim the system, made the following statement to the Imperial Herald: / ""The Empire Party has regained the administration of Facece, and we beseech Imperial commanders everywhere to ensure its continued dominance in the system. Never again should the Empire allow its pre-eminent naval base to fall under the sway of disloyal elements.""",64.28,-111.44,25.19
Luyten 205-128,"On July 1st 3302 the Sirius Corporation unveiled a memorial to those who lost their lives aboard the Highliner Antares, which was destroyed in 3251 during its maiden voyage. Using debris retrieved from the ship, capricious talent Delvin Hoorgan has created a striking tribute to the souls lost on the ships inaugural flight. / The memorial depicts a stylised version of the Highliner Antares, and has been constructed using light-bending meta-materials that allow light to pass through the interior of the ship as it rotates. As the sculpture moves, the intensity of the light increases, reaching a crescendo of brilliance before subsiding. / Delvin Hoorgan waived his usual commission to participate in the project. When he unveiled the memorial, he stated he was proud to have been involved in remembering the event.",7.59,-4.94,16.72
Dijkstra,"On the 10th of February 3301, two Faulcon DeLacy Cobras launched from Allen Platform in the Dijkstra system. Piloted by Commander Dr. Simms and Commander Sid Solo, the ships were fitted for an endurance attempt unlike any other.",103.75,57.47,73.38
Epsilon Indi,"On June 17th 3302 a fleet of over 4,000 survey and support vessels departed from Mitterand Hollow in Epsilon Indi. The Crab Nebula Expedition was the largest coordinated flight of explorers since the Distant Worlds Expedition. It attracted a wide range of pilots, from veterans to beginners taking their first trip outside the bubble.",3.13,-8.88,7.13
Col 285 Sector IX-T D3-43,"On June 3rd 3302 humanity's newest and most advanced Unknown Artefact research centre, the Canonn institute in Col 285 Sector IX-T d3-43, finally opened. / Dr. Arcanonn, under heavy guard, was the first to arrive at the opening ceremony, and he had this to say: / ""It is an amazing feeling to stand before you after being in hiding for so long. After more than a year of work, the Canonn had become one of the most open, diligent and dedicated science organizations in inhabited space, and now we have an amazing research centre.""",-174.75,73.38,-92.84
HIP 19072,"On May 26th 3302 Alliance Prime Minister Edmund Mahon announced that the new outpost was complete. In a statement, Mahon said: / ""It gives me great pleasure to announce the formal opening of the Cooper Research Centre. In addition to functioning as a base for scientific research, the station will bolster the Alliance‘s reconnaissance and intelligence-gathering capabilities in a strategically valuable region of space."" / An Alliance spokesman confirmed that the new outpost would offer reload, repair and refuel services to pilots operating in the HIP 19072 system.",-54.28,-121.03,-323.06
Algol,"On March 29th 3302 the treasure hunt organized by billionaire philanthropist Alfred Jeffress has come to an end, with a pilot by the name of Commander Oriza claiming victory. Thousands of people took part in the competition, but ultimately there could only be one victor. / As with Jeffress's previous treasure hunts, competitors were required to solve a series of riddles to find the mystery object at the centre of the search - a relic from Earth’s past. The clues took pilots to Persephone in the Avalon system, then to Arrhenius Terminal in bard and finally to the Algol system.",-45.75,-23.13,-77.41
LHS 3447,"On March 10th 3302 LHS 3447 Dynamic and Co. announced that the campaign to construct a new starport in the LHS 3447 system has reached a successful conclusion. All the necessary materials for the starport have now been received, and the agitators disrupting delivery operations have been neutralized. A spokesperson for the Pilots Federation, which helped to organise the campaign, released a brief statement: / ""Once again the galaxy's independent pilots have demonstrated their remarkable commitment and resolve. This new starport will facilitate travel and trade throughout LHS 3447, and serve as a testament to the dedication and altruism of the galactic community.""",-43.19,-5.28,56.16
Azaleach,"On February 26th 3302 Federal President Zachary Hudson made a surprising announcement: one of the escape pods taken to Leoniceno Orbital contains former Federal President Jasmina Halsey. / ""When we started searching for the remains of Starship One it was with the aim of discovering what happened to the ship. I never imagined we would find survivors, and certainly not that one of them would be Jasmina Halsey.""",-81.28,60.78,-121.47
Achenar,"On February 22nd 3302 Emperor Arissa Lavigny-Duval announced that Senator Denton Patreus' promotion to Admiral of the Fleet following his triumph over the insurgent organisation Emperor's Dawn. In a statement, the Emperor praised Patreus' recent military success: / ""Denton Patreus exhibited remarkable resolve in the campaign against Emperor's Dawn, and demonstrated his ability to act with conviction in the face of an often unpredictable enemy. I can think of no more appropriate person to assume command of the Imperial Navy. It is with great pride that I confer upon him the title of Admiral of the Fleet.""",67.50,-119.47,24.84
LP 339-7,"Starship Enterprises worked closely with the Blue Creative for most of the corporations early life and the two companies enjoyed many successful ventures together, like SE mining, a very successful deep space mining company. Eventually is looked as if starship enterprises and Blue Creative would merger to compete against some of the bigger and more established neighbouring corporations. However, in a surprise twist of events, negotiations were broken off during one of the final meetings and the CEO of SE Corp, Dr. Lewis Chapman was seen storming from the conference room. Dr. Chapman seen released a statement in a press conference saying that his corporation would split from Blue Creative and strike out as an independent corporate entity. So began Starship Enterprises long Struggle to become the principle company in LP 339-7.",-70.06,-8.28,27.91
LP 339-7,"Whitson Orbital was once owned by the Independent Values Party, a political group within 339. After the Split between SE and Blue Creative, the IVP put up a lot of political pressure to try and halt the progress of Dr. Chapman's Corporation. They did this because of their opposing views on black market trading in 339. Dr. Chapman had in the past accused the IVP of 'under the table transactions with disreputable parties' and demanded that they close the black markets in their stations. Dr. Chapman however is an accomplished diplomat and spokes person and he did not take the IVPs pressure lying down. The media helped to inflame events all the more and eventually hostilities broke out between SE and IVP, spiralling finally into full blown civil war. These were dark times for LP 339-7 but SE corp threw the full weight of their corporation against the declining IVP party and won the war, taking control of Whitson Orbital in the process. Over the course of the next few months Starship Enterprises turned Whitson Orbital around, making it the principal trading post in the system. Dr. Chapman overhauled two subsidiary companies to incorporate into Whitsons infrastructure: the Terran Wild-life Project which clones species of Earth animals, and Galaxy Tours, Starship Enterprises sightseeing company.",-70.06,-8.28,27.91
LP 339-7,"It took just over a year for Starship Enterprises to rise up and become the most powerful corporation in LP 339-7. It was a long and difficult journey. But during this time SE Corp had instigated several successful ventures that benefited the system. The Galaxy Tours sightseeing company was bringing in droves of new tourists into 339 while SE Corps private security sector was working hard to quell the vital trading lanes. Whitson had begun a humanitarian aid program to help supply local factions experiencing famine. It was ventures like these that eventually won the hearts and minds of the people of 339 and so when Dr. Chapman announced his desire to run in the local elections, it attracted unprecedented media coverage. A clever campaigning team aboard a requisitioned Beluga Liner set forth to get those votes into the SE ballot boxes and after four tiring days, Starship Enterprises took the system, and So-Yeon as their prize. Dr. Chapman quickly moved his agricultural trading framework over to So-Yeon so that it could take over the mantle of main trading post while Whitson orbital focused on science, exploration and tourism.",-70.06,-8.28,27.91
LP 339-7,"Starship Enterprises and Blue Creative eventually buried the hatchet and started working together once again. A Blue Creative owned satellite nicknamed blue planet quickly became an important outpost for a number of reasons. A military outpost called Thirsk Survey became an important stop off point for SE security forces in their ongoing war against crime in the outer system. SE gunslinger pilots plied their trade in the local resource extraction sites, protecting entrepreneuring miners. Scott Beacon and its famous race track became the home of the SRV Race Club, entertaining locals with their wild and wacky races.",-70.06,-8.28,27.91
LP 339-7,"Dr. Lewis Chapman, CEO of Starship Enterprises, once took a small company of bio engineers under his corporations wing and then, he fell in love with their idea. This company was called the Terran Wild-Life Project. The small team had managed to get their hands on some genetic data, purchased from the Mother Gaia democratic party in Sol. The data was a genetic library of Earth species of animals. The teams idea was to clone the animals for release onto newly terraformed planets across the galaxy. The animals would be gene tailored to suit their new environments and selected so that they would fit in with the new ecosystems. Although the company still retains its original ethos, Dr. Chapman has overhauled them in a much bigger project. Not only do they provide the CEO with his own private supply of horses on his ranch on So-Yeon Planet, but they have also been working on large scale game reserves on Whitson Planet. These sprawling reserves are full of a variety of animals from Earths history, everything from birds of prey to humpback whales. The projects aim is to generate touirsm in Lp 339-7. So far the venture seems to be a raging success.",-70.06,-8.28,27.91
i Bootis,Commander Rocket Rosewell invites you to admire this impressive luminescent brown dwarf.,-22.38,34.84,4.00
Outotch SA-U D4-0,This system is famed as the jumping off point where many brave pilots of the Distant Stars Expedition 3303 made their final jump to HD 76133 system. / This expedition was a collaborative journey to reach and explore a previously unreachable region of space. These courageous souls knew that this would be a one way trip and yet did not hesitate to make the journey to discover what lay beyond this previously unreachable frontier. / We salute the pilots of the Distant Stars Expedition and those that supported them in their efforts.,1375.50,1224.44,-1901.78
241 G. Aquarii,"This beacon marks the location where one of the most heroic moments in Buckyball Racing began. At 2:35 am on the 7th of May 3303, Commander Tannik Seldon had an unfortunate mistake that would lead the pilot going down in legend. / Tannik Seldon had signed up for a race known to many as the Buckyball. These races held all over the galaxy are known for punishing routes and questionable sanity of the racers. This particular event known as ""the Aquarium Job"" tasked pilots with racing between three locations using an unmodified Adder, and an SRV to complete the course. It was here at cooper Arena, looking for an edge on his competitors that the commander made what he initially thought was a superb tactical move. Remembering that ships completing the race with 1% hull received a time bonus, Seldon proceeded to lower his vessels hull to the required amount. However this would prove his undoing. Having completed his scan at the nearby settlement Seldon called his ship in for a landing and watched in stunned silence as his ship exploded as it touched down. No amount of duct tape was going to solve this problem. / Many pilots would have given up at that point, called for assistance of looked for the self destruct button. But not Tannik Seldon. / Technically he was still in the race. With a quick check of the race rules and remembering that there was a port on the other side of the planet. What followed goes down as the greatest moment to date in Buckyballing history. It was game on. / With just one week before the end of the race, Seldon accepted the challenge and set off on a mammoth 3000 km journey, which he describes as ""Slightly inconvenient by the face that (station) was on the exact opposite side of the planet"". / Seldon showed supreme levels of determination, concentration and near god like driving skills as he drove the colossal distance to what he hoped was his way off the planet. His route crossing mountains, canyons, and huge craters all while averaging speeds upward of 80 m/s with the knowledge that one unfortunate bounce or spin could spell disaster. / So it was until 2:50 PM on the 12th of May 3303 when Seldon announced to the many people following his progress two words, ""Mission Accomplished"". He had made it. Seldon did not want to bask in his achievement instead immediately buying a new regulation Adder and completing the race, making him the first Buckyballer to lose his ship halfway through a race and still finish successfully.",-41.78,-73.97,6.47
Slaiyooe OX-L d7-0,"CMDR Thomaski was a rare kind of man. Thoughtful, kind, empathetic and ambitious extending even to making the trip to Beagle Point which he achieved i nthe year 3303... albeit with a few dings and bumps along the way! / He was an avid lover of exploration and photography among many other things, and spent his time traversing the galaxy with friends, putting the world to right wihle finding black holes, neutron stars, unexplored systems and everything else the cosmos could offer him. / He's now found his place among the stars and will be remembered by his family and wingmates for years to come, and we hope that upon finding this beacon you will be inspired to achieve your goals and reach for the stars, just like CMDR Thomaski would have wanted. / o7, Commander. We'll see you in the black.",-1981.91,-17.09,58457.44
Great Annihilator,This is the largest known black hole in the galaxy (not including the supermassive Sagittarius A* at the core).,354.84,-42.44,22997.22
HIP 110028,"Thanks to a community effort in October 3303 a space bar installation was completed on the orbit of this Earth-like world, at the time a fairly unexplored planet.  The bar is called ""11 Parsecs"" and attracts many tourists from the Core Worlds, as it offers a wide selection of rare alcoholic beverages, otherwise available only in their respective systems of origin.  The tourist clientele is rich and sophisticated.  Sometimes a few rugged spacers can be seen amongst them - these are the Commanders that helped build the bar.  They often return to this place to have a drink or two and chat about the good old times, before the Thargoids came",-39.31,-183.84,113.88
Eeshorks BA-A G2179,"The system was first discovered during a joint expedition by three well known scientists in the field of gravitational physics: Grace Gutierrez, Rondall Hudon, and Lennox McFadden, back in July of 3303. / EESHORKS BA-A G2179 has researchers buzzing now that its discoverers have gone public with details of the system. It contains a black hole and four neutron stars, and is considered extra special by researchers studying gravitational waves as four of the five bodies that make up the system are organised into two sets of binaries orbiting each other very closely. They orbit so closely that the AB pair orbit each other in approximately two hours (The Swing Couple), and the CD pair in five hours (The Waltz Couple), with both pairs orbiting each other in an area less than 250Ls across. / The A star of the system is a black hole measuring 10.6 solar masses. Bodies B, C and D are each microsecond pulsars with spins aligned by orbits so tight a ship may find itself in the ejecta cones of both pulsars at the same time! The fifth and last body of the system is another neutron star at a range of 342,000Ls which the members of the discovering expedition refer to as ""The Wallflower"".",1980.66,-952.75,17323.97
Beagle Point,"Zy the Beagle was the epitome of the phrase ""Man's Best Friend"". Endlessly loyal and loving. Zy made sure his Commander was cuddled relentlessly after returning from a long journey; whether it was to another system, nebula, black hole... or just the local shop. / He spent his days dashing around, making friends with anyone who came near him and accompanying CMDR Chrispy Toast as his official ""Exploring Buddy"", on his adventures through space, often wrapped in a blanket. /To all Commanders who find this beacon, raise your hand and salute o7 to Zy. May he run wild and free.",-1111.56,-134.22,65269.75
GCRV 4981,"BEGIN TRANSMISSION / Log Entry from Elysium Starfire / We made is and it is as beautiful here as one might imagine. It is so serene, so peaceful. Yet not everyone made it. / Some time ago, I met a woman named Margaret. She and her husband traveled the stars. They weren't necessarily prolific explorers, rather they would travel to war torn systems where she, as a nurse, would treat the wounded and comfort the dying. On one of their expeditions, her husband died and she was left alone with the ship they once roamed the stars in. It was after this time that I met her. She would leave the station pad so slow, I would often tease her by declaring she was the notorious loiterer Margaret Mason, flaunting the law at every station but never caught. / As I said, she wasn't a famous explorer but for some reason when this chance to go to Elysium came up, she wanted to join. She isn't on any of the official rosters as she came along without signing up. There were more than a few of those. / Being a bit of an engineer, I helped prepare her ship for the journey. I have some influence with Farseer at Deciat, so getting her FSD adjusted for the jump at point decision was fairly easy. We replaced some of the ship construction with lighter materials and removed what wasn't necessary. Her ship, Stellar Pearl, was ready. / The day of the jump came and we all left Maia heading to Hades. I like the old songs, so I had a song called 'I see fire' on the PA while landing. It seemed apropos. It occurs to me that using a place called Hades as a rally point to reach a place called Elysium is ironic. Once everyone arrived, we left the star kissed surface to begin the climb to point decision. There things did not go as smoothly. / It was discovered that some specialized software we had all installed for fuel calculations had a bug, but not until the group had started the jump across un-scoopable stars. In addition, fuel use is not linear for some ship configurations, such as my own. Luckily I discovered this fact and was able to compensate. / During the jumps from point decision to Elysium the common radio channel was filled with chatter, some panicked, some calm. Finally, we made it across the gap. / Most of us did anyway. A headcount had showed a few missing. Among the missing was the Stellar Pearl. The last I saw of her ship was at the second star coming across the gap, where most of the confusion had started. Her ship disappeared from the scope leaving a jump wake but apparently never arrived at the other side. / Over the expedition period, I scanned and cataloged my assigned systems always keeping an eye out for my friend or any of the others who didn't come across. They never appeared. / At the time of this recording, there is no known way to get back from this cluster. I send this out in hopes someone on the other side receives it and knows of our fate and remembers those lost."" / END TRANSMISSION""",234.63,239.22,-726.47
